document_id,year,download_filename,split,selection_stratum,label_provenance,valid_votes,invalid_votes,source_hash_consistent,document_contract,main_terms,non_life_business,treaty_placement,private_market,status,qualifies,document_contract_votes,main_terms_votes,non_life_business_votes,treaty_placement_votes,private_market_votes
2017-80661-0000080661-17-000012-exhibit1030123116.htm,2017,2017-80661-0000080661-17-000012-exhibit1030123116.htm,development,historical_disagreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:1;fail:0;unclear:5,pass:0;fail:0;unclear:6,pass:3;fail:0;unclear:3
2017-947484-0000947484-17-000055-ex105optionagreement.htm,2017,2017-947484-0000947484-17-000055-ex105optionagreement.htm,development,other,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:5;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2017-947484-0000947484-17-000097-ex102793017.htm,2017,2017-947484-0000947484-17-000097-ex102793017.htm,holdout,historical_disagreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2018-1310067-0001310067-18-000029-shldex106q32018.htm,2018,2018-1310067-0001310067-18-000029-shldex106q32018.htm,development,unrelated_agreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:4;unclear:1,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2018-1576018-0001576018-18-000074-exhibit1045amendmentno5tod.htm,2018,2018-1576018-0001576018-18-000074-exhibit1045amendmentno5tod.htm,development,amendment_or_endorsement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2018-874501-0000874501-18-000027-a01-006ex1038x4q1710k.htm,2018,2018-874501-0000874501-18-000027-a01-006ex1038x4q1710k.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:0;fail:4;unclear:1
2018-886982-0001193125-18-056383-d480167dex1052.htm,2018,2018-886982-0001193125-18-056383-d480167dex1052.htm,development,other,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2018-923571-0001008886-18-000092-exhibit1013.htm,2018,2018-923571-0001008886-18-000092-exhibit1013.htm,development,unrelated_agreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:5;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2019-1304280-0001304280-19-000024-exhibit104-ablamendmentno2.htm,2019,2019-1304280-0001304280-19-000024-exhibit104-ablamendmentno2.htm,development,amendment_or_endorsement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:1;fail:0;unclear:5,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2019-1362468-0001362468-19-000036-a2019q2exhibit101.htm,2019,2019-1362468-0001362468-19-000036-a2019q2exhibit101.htm,holdout,historical_disagreement,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:5;fail:0;unclear:0
2019-1412100-0001412100-19-000061-q22019exhibit104mcafully.htm,2019,2019-1412100-0001412100-19-000061-q22019exhibit104mcafully.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,4,1,true,fail,unclear,unclear,unclear,pass,rejected,false,pass:0;fail:4;unclear:0,pass:0;fail:3;unclear:1,pass:1;fail:0;unclear:3,pass:1;fail:0;unclear:3,pass:4;fail:0;unclear:0
2019-1527469-0001527469-19-000049-q32019exhibit101.htm,2019,2019-1527469-0001527469-19-000049-q32019exhibit101.htm,development,life_health_or_annuity,autonomous_silver_v1,6,0,true,fail,fail,fail,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:5;unclear:1,pass:2;fail:0;unclear:4,pass:6;fail:0;unclear:0
2019-1549084-0001549084-19-000004-ekso-33119xex101.htm,2019,2019-1549084-0001549084-19-000004-ekso-33119xex101.htm,development,historical_disagreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:2;fail:0;unclear:4,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2019-1576018-0001576018-19-000046-guptaemploymentagreementam.htm,2019,2019-1576018-0001576018-19-000046-guptaemploymentagreementam.htm,holdout,amendment_or_endorsement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:3;fail:0;unclear:3
2020-10456-0001628280-20-003693-bax-20191231xexx1032.htm,2020,2020-10456-0001628280-20-003693-bax-20191231xexx1032.htm,development,life_health_or_annuity,autonomous_silver_v1,6,0,true,fail,unclear,fail,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:3;fail:3;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2020-1069996-0001069996-20-000094-f7v1102redacted.htm,2020,2020-1069996-0001069996-20-000094-f7v1102redacted.htm,holdout,clear_reinsurance_candidate,autonomous_silver_v1,4,2,true,pass,unclear,pass,pass,pass,manual_review,false,pass:4;fail:0;unclear:0,pass:3;fail:1;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0
2020-1400810-0001564590-20-038411-hci-ex1011_246.htm,2020,2020-1400810-0001564590-20-038411-hci-ex1011_246.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,5,0,true,pass,pass,pass,pass,pass,qualified,true,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0
2020-1400810-0001564590-20-038411-hci-ex1017_240.htm,2020,2020-1400810-0001564590-20-038411-hci-ex1017_240.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,5,0,true,pass,pass,pass,pass,pass,qualified,true,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0
2020-1527469-0001527469-20-000007-q42019exhibit10272.htm,2020,2020-1527469-0001527469-20-000007-q42019exhibit10272.htm,development,life_health_or_annuity,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2020-1764046-0001104659-20-027484-tm206490d1_ex10-15.htm,2020,2020-1764046-0001104659-20-027484-tm206490d1_ex10-15.htm,development,historical_disagreement,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:1;fail:4;unclear:0,pass:1;fail:0;unclear:4,pass:0;fail:0;unclear:5,pass:5;fail:0;unclear:0
2021-1018979-0001564590-21-009413-amsf-ex1023_219.htm,2021,2021-1018979-0001564590-21-009413-amsf-ex1023_219.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,2,3,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:2;fail:0;unclear:0,pass:1;fail:0;unclear:1,pass:2;fail:0;unclear:0,pass:2;fail:0;unclear:0,pass:2;fail:0;unclear:0
2021-1069996-0001069996-21-000138-exhibit1018xq321.htm,2021,2021-1069996-0001069996-21-000138-exhibit1018xq321.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,6,0,true,pass,pass,pass,pass,pass,qualified,true,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0
2021-1069996-0001069996-21-000138-exhibit1019xq321.htm,2021,2021-1069996-0001069996-21-000138-exhibit1019xq321.htm,holdout,clear_reinsurance_candidate,autonomous_silver_v1,6,0,true,pass,pass,pass,pass,pass,qualified,true,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0
2021-1455863-0001628280-21-016072-ex103-thirdamendmentto2018.htm,2021,2021-1455863-0001628280-21-016072-ex103-thirdamendmentto2018.htm,holdout,historical_disagreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:1;fail:0;unclear:5,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2021-1527469-0001527469-21-000041-q12021exhibit1021.htm,2021,2021-1527469-0001527469-21-000041-q12021exhibit1021.htm,holdout,life_health_or_annuity,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2022-1482430-0001482430-22-000016-kbsriiiq42021exhibit102.htm,2022,2022-1482430-0001482430-22-000016-kbsriiiq42021exhibit102.htm,development,amendment_or_endorsement,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:1;fail:4;unclear:0,pass:1;fail:0;unclear:4,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2022-1527469-0001527469-22-000049-ex101formofrsuawardagreeme.htm,2022,2022-1527469-0001527469-22-000049-ex101formofrsuawardagreeme.htm,development,other,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:5;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2022-1812360-0001213900-22-074296-f10q0922ex10-14_foxotech.htm,2022,2022-1812360-0001213900-22-074296-f10q0922ex10-14_foxotech.htm,holdout,amendment_or_endorsement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2022-5513-0000005513-22-000030-unm123121ex1047.htm,2022,2022-5513-0000005513-22-000030-unm123121ex1047.htm,development,life_health_or_annuity,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:3;fail:0;unclear:2
2023-1527469-0001527469-23-000053-q22023exhibit101.htm,2023,2023-1527469-0001527469-23-000053-q22023exhibit101.htm,holdout,life_health_or_annuity,autonomous_silver_v1,6,0,true,fail,fail,fail,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:4;unclear:2,pass:1;fail:0;unclear:5,pass:6;fail:0;unclear:0
2023-1691421-0001691421-23-000095-exhibit102-propertyperrisk.htm,2023,2023-1691421-0001691421-23-000095-exhibit102-propertyperrisk.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,5,1,true,pass,pass,pass,pass,pass,qualified,true,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0
2023-1794905-0001794905-23-000010-exhibit1015combined.htm,2023,2023-1794905-0001794905-23-000010-exhibit1015combined.htm,holdout,other,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2024-1400810-0000950170-24-094718-hci-ex10_15.htm,2024,2024-1400810-0000950170-24-094718-hci-ex10_15.htm,development,historical_disagreement,autonomous_silver_v1,5,1,true,pass,pass,pass,pass,pass,qualified,true,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0
2024-1498710-0001498710-24-000220-save-ex102x2024930x10q.htm,2024,2024-1498710-0001498710-24-000220-save-ex102x2024930x10q.htm,holdout,amendment_or_endorsement,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:5;unclear:0,pass:1;fail:4;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:3;fail:0;unclear:2
2024-1604738-0001604738-24-000017-ainc2023q4xex1073arremingt.htm,2024,2024-1604738-0001604738-24-000017-ainc2023q4xex1073arremingt.htm,development,historical_disagreement,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:1;fail:0;unclear:4,pass:0;fail:0;unclear:5,pass:5;fail:0;unclear:0
