record_id,year,download_filename,status,qualifies,direct_evidence_valid,primary_rejection_reason,document_contract,main_terms,non_life_business,treaty_placement,private_market,model_count,models,input_tokens,output_tokens,cost_usd,budget_charged_usd,prompt_version,error
2011:132:2011-1401521-0001401521-11-000009-exh10431mar11.htm,2011,2011-1401521-0001401521-11-000009-exh10431mar11.htm,manual_review,False,True,not_reinsurance_contract,fail,pass,pass,unclear,fail,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13497,2105,0.00184409,0.00184409,classifier-v1,
2011:133:2011-800457-0000950123-11-025153-w81976exv10wtt.htm,2011,2011-800457-0000950123-11-025153-w81976exv10wtt.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,11966,1774,0.00156934,0.00156934,classifier-v1,
2011:126:2011-354190-0001193125-11-025625-dex10421.htm,2011,2011-354190-0001193125-11-025625-dex10421.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13587,1825,0.00176498,0.00176498,classifier-v1,
2011:139:2011-1494904-0000950123-11-026044-w82021exv10w21.htm,2011,2011-1494904-0000950123-11-026044-w82021exv10w21.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14763,1772,0.00189133,0.00189133,classifier-v1,
2011:130:2011-1220754-0001193125-11-064256-dex109.htm,2011,2011-1220754-0001193125-11-064256-dex109.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15277,1845,0.00198393,0.00198393,classifier-v1,
2011:137:2011-1071739-0001071739-11-000031-exhibit103.htm,2011,2011-1071739-0001071739-11-000031-exhibit103.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,fail,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14627,1846,0.00190563,0.00190563,classifier-v1,
2011:140:2011-354190-0001193125-11-025625-dex10423.htm,2011,2011-354190-0001193125-11-025625-dex10423.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,11819,1722,0.00152117,0.00152117,classifier-v1,
2011:134:2011-354190-0001193125-11-025625-dex10422.htm,2011,2011-354190-0001193125-11-025625-dex10422.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13500,1901,0.00180157,0.00180157,classifier-v1,
2011:135:2011-315293-0001104659-11-026364-a11-8884_1ex10d1.htm,2011,2011-315293-0001104659-11-026364-a11-8884_1ex10d1.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13925,1767,0.00177282,0.00177282,classifier-v1,
2011:136:2011-1071739-0001071739-11-000031-exhibit102.htm,2011,2011-1071739-0001071739-11-000031-exhibit102.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,fail,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14720,1831,0.00190644,0.00190644,classifier-v1,
2011:138:2011-888002-0001193125-11-306854-d235681dex101.htm,2011,2011-888002-0001193125-11-306854-d235681dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,17290,2115,0.00233749,0.00233749,classifier-v1,
2011:141:2011-1279363-0001279363-11-000013-gaamendment8.htm,2011,2011-1279363-0001279363-11-000013-gaamendment8.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,fail,unclear,fail,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15182,2144,0.00206204,0.00206204,classifier-v1,
2011:142:2011-79282-0001193125-11-133929-dex104.htm,2011,2011-79282-0001193125-11-133929-dex104.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,8119,1753,0.00112554,0.00112554,classifier-v1,
2011:148:2011-859139-0000950123-11-020814-w80663exv10w45.htm,2011,2011-859139-0000950123-11-020814-w80663exv10w45.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13128,1691,0.00165852,0.00165852,classifier-v1,
2011:149:2011-886982-0000950123-11-020067-y88213exv10w47.htm,2011,2011-886982-0000950123-11-020067-y88213exv10w47.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15246,1879,0.00197825,0.00197825,classifier-v1,
2011:143:2011-1127703-0000950123-11-017588-g25455exv10w5.htm,2011,2011-1127703-0000950123-11-017588-g25455exv10w5.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,22336,2320,0.00223295,0.00223295,classifier-v1,
2011:144:2011-800457-0000950123-11-025153-w81976exv10wrr.htm,2011,2011-800457-0000950123-11-025153-w81976exv10wrr.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13959,1870,0.00183125,0.00183125,classifier-v1,
2011:147:2011-1385613-0001385613-11-000053-agreement.htm,2011,2011-1385613-0001385613-11-000053-agreement.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13633,1790,0.00178101,0.00178101,classifier-v1,
2011:146:2011-315293-0001104659-11-026364-a11-8884_1ex10d4.htm,2011,2011-315293-0001104659-11-026364-a11-8884_1ex10d4.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,19834,2699,0.00232035,0.00232035,classifier-v1,
2011:145:2011-357264-0001193125-11-078489-dex1021.htm,2011,2011-357264-0001193125-11-078489-dex1021.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,fail,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,9054,1942,0.00132881,0.00132881,classifier-v1,
2011:153:2011-714311-0000950123-11-048124-v59474exv10w3.htm,2011,2011-714311-0000950123-11-048124-v59474exv10w3.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16341,1831,0.00209820,0.00209820,classifier-v1,
2011:154:2011-1514705-0001193125-11-208154-dex101.htm,2011,2011-1514705-0001193125-11-208154-dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15939,2086,0.00215521,0.00215521,classifier-v1,
2011:150:2011-886982-0000950123-11-020067-y88213exv10w46.htm,2011,2011-886982-0000950123-11-020067-y88213exv10w46.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15336,1759,0.00193907,0.00193907,classifier-v1,
2011:159:2011-899051-0001104659-11-041971-a11-13315_1ex10d3.htm,2011,2011-899051-0001104659-11-041971-a11-13315_1ex10d3.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15129,1537,0.00184320,0.00184320,classifier-v1,
2011:152:2011-1057436-0001193125-11-209788-dex108.htm,2011,2011-1057436-0001193125-11-209788-dex108.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15551,1782,0.00198452,0.00198452,classifier-v1,
2011:160:2011-1297996-0001193125-11-047638-dex1028.htm,2011,2011-1297996-0001193125-11-047638-dex1028.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,9766,2193,0.00150004,0.00150004,classifier-v1,
2011:155:2011-776867-0001104659-11-010544-a11-1984_1ex10d16.htm,2011,2011-776867-0001104659-11-010544-a11-1984_1ex10d16.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13602,1611,0.00170070,0.00170070,classifier-v1,
2011:157:2011-1096752-0000950123-11-050439-c64636exv10w56.htm,2011,2011-1096752-0000950123-11-050439-c64636exv10w56.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,fail,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12218,2006,0.00171478,0.00171478,classifier-v1,
2011:161:2011-1042784-0001096906-11-002951-ex10-10.htm,2011,2011-1042784-0001096906-11-002951-ex10-10.htm,manual_review,False,True,not_reinsurance_contract,fail,unclear,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15624,1881,0.00203423,0.00203423,classifier-v1,
2011:151:2011-1096752-0001096752-11-000063-exhibit1059.htm,2011,2011-1096752-0001096752-11-000063-exhibit1059.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,fail,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,20321,3639,0.00242822,0.00242822,classifier-v1,
2011:158:2011-1494877-0001193125-11-047649-dex1028.htm,2011,2011-1494877-0001193125-11-047649-dex1028.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,9724,2131,0.00145758,0.00145758,classifier-v1,
2011:163:2011-778734-0001144204-11-043690-v228267_ex10-3.htm,2011,2011-778734-0001144204-11-043690-v228267_ex10-3.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14392,1667,0.00182585,0.00182585,classifier-v1,
2010:256:2010-1323468-0001104659-10-042590-a10-12760_1ex10d4.htm,2010,2010-1323468-0001104659-10-042590-a10-12760_1ex10d4.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16929,1854,0.00216840,0.00216840,classifier-v1,
2011:162:2011-911421-0001193125-11-295054-d249459dex102.htm,2011,2011-911421-0001193125-11-295054-d249459dex102.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14358,1678,0.00181413,0.00181413,classifier-v1,
2011:165:2011-899051-0001047469-11-001286-a2202090zex-10_12.htm,2011,2011-899051-0001047469-11-001286-a2202090zex-10_12.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14321,1668,0.00180472,0.00180472,classifier-v1,
2011:164:2011-899051-0001104659-11-022958-a11-8146_1ex10d4.htm,2011,2011-899051-0001104659-11-022958-a11-8146_1ex10d4.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14573,1653,0.00182787,0.00182787,classifier-v1,
2011:169:2011-1091748-0001193125-11-134196-dex102.htm,2011,2011-1091748-0001193125-11-134196-dex102.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,11246,1632,0.00145389,0.00145389,classifier-v1,
2011:167:2011-1082554-0001047469-11-001229-a2202121zex-10_37.htm,2011,2011-1082554-0001047469-11-001229-a2202121zex-10_37.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15610,1752,0.00197605,0.00197605,classifier-v1,
2011:168:2011-714311-0000950123-11-048124-v59474exv10w2.htm,2011,2011-714311-0000950123-11-048124-v59474exv10w2.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16470,1704,0.00205442,0.00205442,classifier-v1,
2011:156:2011-42888-0001193125-11-199061-dex102.htm,2011,2011-42888-0001193125-11-199061-dex102.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,30129,3830,0.00272656,0.00272656,classifier-v1,
2011:172:2011-1071739-0001071739-11-000033-exhibit101.htm,2011,2011-1071739-0001071739-11-000033-exhibit101.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,fail,unclear,fail,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14578,1860,0.00190502,0.00190502,classifier-v1,
2011:166:2011-800457-0000950123-11-025153-w81976exv10wss.htm,2011,2011-800457-0000950123-11-025153-w81976exv10wss.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,23822,2342,0.00233598,0.00233598,classifier-v1,
2011:176:2011-1494904-0000950123-11-026044-w82021exv10w26.htm,2011,2011-1494904-0000950123-11-026044-w82021exv10w26.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,11259,1791,0.00150497,0.00150497,classifier-v1,
2011:175:2011-1166291-0001166291-11-000054-exhibit10-88.htm,2011,2011-1166291-0001166291-11-000054-exhibit10-88.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15153,1955,0.00196816,0.00196816,classifier-v1,
2011:174:2011-1071739-0001071739-11-000022-exhibit101.htm,2011,2011-1071739-0001071739-11-000022-exhibit101.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,fail,unclear,fail,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14655,1846,0.00191491,0.00191491,classifier-v1,
2011:170:2011-800457-0000950123-11-025153-w81976exv10wqq.htm,2011,2011-800457-0000950123-11-025153-w81976exv10wqq.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,11409,1592,0.00143331,0.00143331,classifier-v1,
2011:72:2011-1385613-0001385613-11-000006-ex10_38.htm,2011,2011-1385613-0001385613-11-000006-ex10_38.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14262,1731,0.00181843,0.00181843,classifier-v1,
2011:180:2011-1166291-0001166291-11-000076-exhibit10-88.htm,2011,2011-1166291-0001166291-11-000076-exhibit10-88.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14949,1881,0.00193201,0.00193201,classifier-v1,
2011:177:2011-1127703-0000950123-11-072343-g25045exv10w1.htm,2011,2011-1127703-0000950123-11-072343-g25045exv10w1.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16121,1601,0.00198745,0.00198745,classifier-v1,
2011:183:2011-1296435-0001104659-11-045340-a11-14096_1ex10d2.htm,2011,2011-1296435-0001104659-11-045340-a11-14096_1ex10d2.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15301,1969,0.00202292,0.00202292,classifier-v1,
2011:182:2011-1163348-0000950123-11-075104-y92275exv10w4.htm,2011,2011-1163348-0000950123-11-075104-y92275exv10w4.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,10628,1785,0.00143808,0.00143808,classifier-v1,
2011:171:2011-1028985-0001193125-11-032177-dex1012.htm,2011,2011-1028985-0001193125-11-032177-dex1012.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15761,1940,0.00205143,0.00205143,classifier-v1,
2011:179:2011-899051-0001047469-11-001286-a2202090zex-10_6.htm,2011,2011-899051-0001047469-11-001286-a2202090zex-10_6.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12163,1710,0.00157514,0.00157514,classifier-v1,
2011:186:2011-1163348-0000950123-11-075104-y92275exv10w2.htm,2011,2011-1163348-0000950123-11-075104-y92275exv10w2.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,11450,1880,0.00156552,0.00156552,classifier-v1,
2011:181:2011-1163348-0000950123-11-075104-y92275exv10w3.htm,2011,2011-1163348-0000950123-11-075104-y92275exv10w3.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,11416,2279,0.00173046,0.00173046,classifier-v1,
2011:173:2011-1179929-0000950123-11-023069-a58840exv10w27.htm,2011,2011-1179929-0000950123-11-023069-a58840exv10w27.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16356,1784,0.00208225,0.00208225,classifier-v1,
2011:188:2011-27904-0000950123-11-014364-g24877exv10w4.htm,2011,2011-27904-0000950123-11-014364-g24877exv10w4.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16717,1918,0.00218518,0.00218518,classifier-v1,
2011:194:2011-1412100-0001144204-11-014466-v214182_ex10-7.htm,2011,2011-1412100-0001144204-11-014466-v214182_ex10-7.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,10621,1511,0.00132189,0.00132189,classifier-v1,
2011:178:2011-899051-0001104659-11-022958-a11-8146_1ex10d3.htm,2011,2011-899051-0001104659-11-022958-a11-8146_1ex10d3.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12476,1588,0.00155282,0.00155282,classifier-v1,
2011:190:2011-1164727-0000950123-11-069854-c20053exv10w1.htm,2011,2011-1164727-0000950123-11-069854-c20053exv10w1.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16373,1970,0.00216762,0.00216762,classifier-v1,
2011:193:2011-885508-0000885508-11-000006-exhibit101.htm,2011,2011-885508-0000885508-11-000006-exhibit101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14154,2006,0.00190455,0.00190455,classifier-v1,
2011:189:2011-1299969-0001193125-11-084811-dex1096.htm,2011,2011-1299969-0001193125-11-084811-dex1096.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14182,1723,0.00178668,0.00178668,classifier-v1,
2011:197:2011-1166036-0001047469-11-004791-a2203899zex-10_1.htm,2011,2011-1166036-0001047469-11-004791-a2203899zex-10_1.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15709,1826,0.00202210,0.00202210,classifier-v1,
2011:185:2011-52827-0000052827-11-000067-rayonierex1033q2011.htm,2011,2011-52827-0000052827-11-000067-rayonierex1033q2011.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,30001,3239,0.00255128,0.00255128,classifier-v1,
2011:196:2011-18169-0001193125-11-315791-d254843dex101.htm,2011,2011-18169-0001193125-11-315791-d254843dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15074,1640,0.00186361,0.00186361,classifier-v1,
2011:184:2011-52827-0000052827-11-000067-rayonierex1023q2011.htm,2011,2011-52827-0000052827-11-000067-rayonierex1023q2011.htm,manual_review,False,True,not_reinsurance_contract,fail,unclear,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,29817,3325,0.00257804,0.00257804,classifier-v1,
2011:199:2011-1096142-0001193125-11-302660-d214425dex102.htm,2011,2011-1096142-0001193125-11-302660-d214425dex102.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15405,1900,0.00201583,0.00201583,classifier-v1,
2011:200:2011-1320947-0001193125-11-323055-d246906dex1023.htm,2011,2011-1320947-0001193125-11-323055-d246906dex1023.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15888,1766,0.00201347,0.00201347,classifier-v1,
2011:195:2011-1418819-0001193125-11-180583-dex101.htm,2011,2011-1418819-0001193125-11-180583-dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15439,2162,0.00212077,0.00212077,classifier-v1,
2011:202:2011-1090061-0001193125-11-181860-dex1030.htm,2011,2011-1090061-0001193125-11-181860-dex1030.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15510,1715,0.00195335,0.00195335,classifier-v1,
2011:198:2011-1273813-0001047469-11-004873-a2203843zex-10_5.htm,2011,2011-1273813-0001047469-11-004873-a2203843zex-10_5.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12465,1845,0.00166870,0.00166870,classifier-v1,
2011:205:2011-1300514-0000950123-11-096711-c22583exv10w1.htm,2011,2011-1300514-0000950123-11-096711-c22583exv10w1.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16726,1611,0.00204002,0.00204002,classifier-v1,
2011:201:2011-1342126-0000950123-11-025968-c06644exv10w15.htm,2011,2011-1342126-0000950123-11-025968-c06644exv10w15.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15916,2045,0.00212173,0.00212173,classifier-v1,
2011:204:2011-764401-0000950123-11-039223-g26982exv10w4.htm,2011,2011-764401-0000950123-11-039223-g26982exv10w4.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,17137,1798,0.00218055,0.00218055,classifier-v1,
2011:187:2011-798783-0001193125-11-299513-d235896dex101.htm,2011,2011-798783-0001193125-11-299513-d235896dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,32056,3667,0.00282798,0.00282798,classifier-v1,
2011:206:2011-891014-0000891014-11-000007-ex10-17.htm,2011,2011-891014-0000891014-11-000007-ex10-17.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,fail,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16371,1987,0.00214913,0.00214913,classifier-v1,
2011:207:2011-1418819-0001193125-11-057741-dex101.htm,2011,2011-1418819-0001193125-11-057741-dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15822,1815,0.00203871,0.00203871,classifier-v1,
2011:108:2011-911421-0001193125-11-295054-d249459dex103.htm,2011,2011-911421-0001193125-11-295054-d249459dex103.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14645,1670,0.00183821,0.00183821,classifier-v1,
2011:210:2011-911421-0001193125-11-295054-d249459dex101.htm,2011,2011-911421-0001193125-11-295054-d249459dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12048,1732,0.00156602,0.00156602,classifier-v1,
2011:209:2011-1411059-0001193125-11-064157-dex1023.htm,2011,2011-1411059-0001193125-11-064157-dex1023.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15286,1776,0.00194104,0.00194104,classifier-v1,
2011:213:2011-77449-0001047469-11-003479-a2203127zex-10_16.htm,2011,2011-77449-0001047469-11-003479-a2203127zex-10_16.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15241,1851,0.00197300,0.00197300,classifier-v1,
2011:208:2011-909954-0001193125-11-023163-dex101.htm,2011,2011-909954-0001193125-11-023163-dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15639,2089,0.00211419,0.00211419,classifier-v1,
2011:191:2011-828916-0000828916-11-000008-ex10_59.htm,2011,2011-828916-0000828916-11-000008-ex10_59.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,fail,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,33761,4183,0.00311908,0.00311908,classifier-v1,
2011:217:2011-1309402-0001193125-11-290872-d250606dex106.htm,2011,2011-1309402-0001193125-11-290872-d250606dex106.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15125,1887,0.00197971,0.00197971,classifier-v1,
2011:211:2011-1332896-0000950123-11-074123-c19442exv10w1.htm,2011,2011-1332896-0000950123-11-074123-c19442exv10w1.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16423,2275,0.00231520,0.00231520,classifier-v1,
2011:220:2011-1126328-0001047469-11-000974-a2201860zex-10_112.htm,2011,2011-1126328-0001047469-11-000974-a2201860zex-10_112.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15526,1733,0.00194787,0.00194787,classifier-v1,
2011:212:2011-1473078-0001193125-11-219506-dex102.htm,2011,2011-1473078-0001193125-11-219506-dex102.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,17415,2143,0.00236370,0.00236370,classifier-v1,
2011:218:2011-352363-0000950123-11-040377-y90909exv10w4.htm,2011,2011-352363-0000950123-11-040377-y90909exv10w4.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14774,1812,0.00191102,0.00191102,classifier-v1,
